plot_id,design_weight,lange,breite,meereshohe,artenreichtum_gefasspflanzen,artenreichtum_neophyten,artenanteil_neophyten,deckungsanteil_neophyten,temperaturzahl,kontinentalitatszahl,feuchtezahl,reaktionszahl,nahrstoffzahl,strategie_c,strategie_r,strategie_s,lolium_multiflorum_p_a,veronica_filiformis_p_a,veronica_persica_p_a,medicago_sativa_p_a,erigeron_annuus_p_a,matricaria_discoidea_p_a,bromus_inermis_p_a,conyza_canadensis_aggr_p_a,impatiens_parviflora_p_a,juncus_tenuis_p_a,solidago_gigantea_p_a,vicia_villosa_p_a,hex10,hex20,BGR,kantone
3372,1,9.02,47.43,693,35,2,0.05714285714285714,0.019444444444444462,3.448689956,3,3.258939581,3.026444662,3.990039841,1.348632813,1.02734375,0.624023438,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,181,Mittelland,St. Gallen
3373,1,9.02,47.5,541,17,1,0.058823529411764705,0.04582484725050917,3.458064516,2.528965891,3.246178344,3.012412304,4.471351351,1.613059903,1.257420399,0.129519698,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,174,Mittelland,Thurgau
3374,1,9.02,47.53,486,37,2,0.05405405405405406,0.05555555555555555,3.45,2.952380952,3.071428571,3.166666667,3.708333333,1.08,1.32,0.6,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,174,Mittelland,Thurgau
3375,1,9.06,46.13,1939,46,0,0,0,2.075757576,3.378378378,2.473684211,2.647058824,2.243243243,1.315789474,0.342105263,1.342105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664,177,Alpensüdflanke,Ticino
3376,1,9.06,46.27,2132,33,0,0,0,1.591219512,2.114474929,3.379375591,2.029439696,2.867172676,1.136792453,0.848113208,1.01509434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,170,Alpensüdflanke,Ticino
3377,1,9.07,46.45,2088,28,0,0,0,2.187254902,3.01372549,2.904901961,2.031434185,2.034482759,1.074074074,0.105263158,1.820662768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,178,Alpensüdflanke,Ticino
3378,1,9.07,46.56,2222,30,0,0,0,2.19047619,2.997590361,3.374698795,1.499395405,2.025210084,1.603841537,0.049219688,1.346938776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,171,Östliche Zentralalpen,Graubünden
3379,1,9.07,46.63,1859,50,0,0,0,1.940504808,3.789786223,2.211515864,3.873659118,2.068396226,1.795534665,0.038777908,1.165687427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,171,Östliche Zentralalpen,Graubünden
3380,1,9.07,46.71,2229,28,0,0,0,1.833333333,2.92,2.92,2,2,1.192307692,0.307692308,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,179,Östliche Zentralalpen,Graubünden
3381,1,9.08,46.81,1841,48,0,0,0,2.439914163,3.528828829,2.447463768,2.224231465,2.023423423,1.912848158,0.044025157,1.043126685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,179,Östliche Zentralalpen,Graubünden
3382,1,9.08,46.89,2109,45,0,0,0,1.516649324,2.61971831,3.129100529,3.067774936,2.54011976,1.237603306,0.490702479,1.271694215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669,172,Alpennordflanke,Glarus
3383,1,9.08,46.99,562,32,0,0,0,3.068158169,2.610619469,3.025719268,2.674479167,2.889852559,1.365051903,0.636678201,0.998269896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,180,Alpennordflanke,Glarus
3384,1,9.08,47.03,481,35,1,0.02857142857142857,0.02857142857142857,3.333333333,2.9,3.071428571,3.043478261,3.347826087,1.208333333,0.958333333,0.833333333,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,180,Alpennordflanke,Glarus
3385,1,9.09,47.14,502,46,1,0.021739130434782608,0.022222222222222223,3.5,3.035714286,2.857142857,3.258064516,3.09375,1.181818182,0.909090909,0.909090909,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,180,Alpennordflanke,St. Gallen
3386,1,9.09,47.25,1157,35,0,0,0,2.579457364,2.818009479,3.086729858,1.875816993,2.36492891,1.802843602,0.08056872,1.116587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671,173,Alpennordflanke,St. Gallen
3387,1,9.09,47.35,738,21,3,0.14285714285714285,0.14791987673343612,3.462745098,3.002347418,3.038043478,3.045064378,3.993562232,1.447537473,1.004282655,0.548179872,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,181,Alpennordflanke,St. Gallen
3388,1,9.1,47.53,548,33,2,0.06060606060606061,0.01734539969834088,3.477843427,2.997109827,3.127880184,3.010387158,3.983002833,1.593396226,0.98490566,0.421698113,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,174,Mittelland,Thurgau
3389,1,9.1,47.64,556,19,1,0.05263157894736842,0.001536885245901639,3.455896928,3.000829876,3.088602329,3.00304878,3.981467181,1.675285171,0.989353612,0.335361217,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,182,Mittelland,Thurgau
3390,1,9.14,46.45,2482,24,0,0,0,1.318181818,2.454545455,3.318181818,2.272727273,2.272727273,1.090909091,0.272727273,1.636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,178,Alpensüdflanke,Graubünden
3391,1,9.14,46.49,2502,22,0,0,0,1.132850242,1.724637681,3.536231884,2.171568627,2.304347826,1.053140097,0.086956522,1.859903382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,178,Östliche Zentralalpen,Graubünden
3392,1,9.15,46.56,2720,24,0,0,0,1.3,2.523809524,3.238095238,2.15,2.227272727,1.136363636,0.454545455,1.409090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,185,Östliche Zentralalpen,Graubünden
3393,1,9.15,46.67,1738,37,0,0,0,2.714506173,3,3.145953757,2.671597633,2.828337875,1.289189189,0.697297297,1.013513514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681,185,Östliche Zentralalpen,Graubünden
3394,1,9.15,46.74,1948,46,0,0,0,2.272727273,2.742857143,3.3,2.628571429,2.666666667,1.216216216,0.567567568,1.216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,179,Östliche Zentralalpen,Graubünden
3395,1,9.16,46.85,2087,49,0,0,0,2.352534562,2.743047831,2.839444444,1.63575419,2.002222222,1.033333333,0.155555556,1.811111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682,186,Östliche Zentralalpen,Graubünden
3396,1,9.16,46.92,1373,36,1,0.027777777777777776,0.04331087584215591,3.015743073,3.017969452,3.167410714,3.182733813,3.699100572,1.439787092,0.677312043,0.882900865,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,186,Alpennordflanke,Glarus
3397,1,9.17,47.21,1081,62,0,0,0,3.066801619,3.136,3.045816733,3.108108108,3.379194631,1.151919866,0.959933222,0.888146912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698,187,Alpennordflanke,St. Gallen
3398,1,9.17,47.28,1101,28,0,0,0,3.2,2.833333333,3.194444444,3,3.473684211,1.1,1.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,187,Alpennordflanke,St. Gallen
3399,1,9.17,47.32,752,30,0,0,0,3.360839844,3,3.120535714,3.004580153,3.648854962,1.414318355,0.734196497,0.851485149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,181,Alpennordflanke,St. Gallen
3400,1,9.17,47.35,909,36,0,0,0,3.261904762,2.956521739,3.173913043,3.041666667,3.230769231,1.148148148,0.888888889,0.962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,181,Alpennordflanke,St. Gallen
3401,1,9.17,47.42,590,36,1,0.027777777777777776,0.027777777777777776,3.315789474,2.857142857,3.295454545,3.12,3.36,1.307692308,0.730769231,0.961538462,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,181,Mittelland,St. Gallen
3402,1,9.18,47.57,473,19,2,0.10526315789473684,0.05744286596664607,3.446241675,3,3.146537842,3.014664804,3.985335196,1.635031403,1.05094208,0.314026518,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,188,Mittelland,Thurgau
3403,1,9.22,46.34,492,39,3,0.07692307692307693,0.049696969696969726,3.524154589,3.043307087,3.009592326,3.308464849,3.898039216,1.057142857,1.178571429,0.764285714,NA,NA,TRUE,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,706,184,Alpensüdflanke,Graubünden
3404,1,9.23,46.56,2471,40,0,0,0,1.540540541,3.027777778,2.77027027,2.085714286,2.054054054,1.131578947,0.263157895,1.605263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,185,Östliche Zentralalpen,Graubünden
3405,1,9.23,46.6,2456,35,0,0,0,1.482758621,3,2.793103448,2.222222222,2.103448276,1.133333333,0.3,1.566666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,185,Östliche Zentralalpen,Graubünden
3406,1,9.23,46.67,2333,44,0,0,0,1.964285714,3.382352941,2.571428571,3.066666667,2.285714286,1.333333333,0.361111111,1.305555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,185,Östliche Zentralalpen,Graubünden
3407,1,9.23,46.7,1371,59,0,0,0,2.986817326,3.005641749,2.895659432,3.288065844,3.163934426,1.238031915,0.775265957,0.986702128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,193,Östliche Zentralalpen,Graubünden
3408,1,9.23,46.81,1480,23,0,0,0,3.416977612,3.001256281,3.188337802,3.003504673,3.942583732,1.260514019,0.867990654,0.871495327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,186,Östliche Zentralalpen,Graubünden
3409,1,9.24,46.88,2244,43,0,0,0,1.54950495,3.063545151,2.745259166,3.859872611,2.071428571,1.05398773,0.120245399,1.825766871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,186,Östliche Zentralalpen,Graubünden
3410,1,9.24,46.99,1996,59,0,0,0,2.006564551,2.272921109,3.254797441,2.529661017,2.863539446,1.781052632,0.134736842,1.084210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,186,Alpennordflanke,Glarus
3411,1,9.24,47.03,2263,23,0,0,0,1.421052632,2.736842105,3.025,2.333333333,2.388888889,1.2,0.45,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,194,Alpennordflanke,St. Gallen
3412,1,9.24,47.06,1929,17,0,0,0,2.632372215,2.752604167,3.6171875,1.997395833,1.75390625,1.009114583,0.029947917,1.9609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,194,Alpennordflanke,St. Gallen
3413,1,9.25,47.21,1550,51,0,0,0,2.666666667,2.947368421,3.105263158,3.324324324,2.868421053,1.65,0.425,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698,187,Alpennordflanke,St. Gallen
3414,1,9.25,47.24,989,26,0,0,0,3.022222222,2.791666667,3.673913043,3.244897959,3.673469388,1.244897959,0.857142857,0.897959184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698,187,Alpennordflanke,St. Gallen
3415,1,9.25,47.28,1334,55,0,0,0,2.634615385,2.935483871,3.2,2.733333333,2.818181818,1.294117647,0.647058824,1.058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,187,Alpennordflanke,Appenzell Ausserrhoden
3416,1,9.25,47.31,1054,34,0,0,0,3.261904762,2.875,3.229166667,2.961538462,3.346153846,1.185185185,1,0.814814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,195,Alpennordflanke,Appenzell Ausserrhoden
3417,1,9.25,47.35,942,31,0,0,0,3.466101695,2.996088657,3.033377837,3.024611399,3.885714286,1.799482536,1.018111255,0.18240621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,195,Alpennordflanke,Appenzell Ausserrhoden
3418,1,9.25,47.42,669,18,0,0,0,3.469598965,3,3.123414072,3.019720624,3.982744454,1.576229508,0.942622951,0.481147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713,195,Mittelland,St. Gallen
3421,1,9.3,46.52,2046,76,0,0,0,2.18627451,3.107142857,3.116666667,3.436363636,2.508474576,1.229508197,0.491803279,1.278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,192,Östliche Zentralalpen,Graubünden
3422,1,9.3,46.56,2025,68,0,0,0,2.032335329,3.319148936,2.71654373,2.791220557,2.069767442,1.355110643,0.200210748,1.444678609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,185,Östliche Zentralalpen,Graubünden
3423,1,9.31,46.7,1784,31,0,0,0,2.447368421,2.7,3.4,3.05,3.5,1.476190476,0.333333333,1.19047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,193,Östliche Zentralalpen,Graubünden
3424,1,9.32,46.92,2066,45,0,0,0,1.925986842,2.858024691,3.287925697,2.53271028,2.919003115,1.418960245,0.217125382,1.363914373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,186,Östliche Zentralalpen,St. Gallen
3425,1,9.32,47.1,691,28,0,0,0,3.20751634,3,2.933534743,3.008181818,3.123395854,1.019038985,1.001813237,0.979147779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,194,Alpennordflanke,St. Gallen
3426,1,9.33,47.21,1114,30,1,0.03333333333333333,0.001273885350318471,3.24789916,2.998306998,3.176917989,3.001885903,3.908576814,1.330823529,0.956235294,0.712941176,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,187,Alpennordflanke,St. Gallen
3427,1,9.33,47.35,967,25,0,0,0,3.136363636,2.928571429,3.214285714,3.071428571,3.666666667,1.1875,1,0.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,195,Alpennordflanke,Appenzell Ausserrhoden
3428,1,9.33,47.39,793,27,1,0.037037037037037035,9.505703422053238e-4,3.383945841,2.993297587,3.132148377,3.048984468,3.915173238,1.410735123,1.004667445,0.584597433,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,195,Alpennordflanke,Appenzell Ausserrhoden
3429,1,9.34,47.49,552,14,1,0.07142857142857142,0.07142857142857142,3.3,3,3.285714286,3.222222222,3.875,1.444444444,0.888888889,0.666666667,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,188,Mittelland,St. Gallen
3430,1,9.38,46.59,2126,25,0,0,0,2.150755768,3.136817832,2.809761722,1.964642583,2.020030817,1.305918524,0.053804766,1.64027671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,199,Östliche Zentralalpen,Graubünden
3431,1,9.38,46.63,1863,59,0,0,0,2.375,3.045454545,3.151162791,3.463414634,2.577777778,1.152173913,0.608695652,1.239130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,199,Östliche Zentralalpen,Graubünden
3432,1,9.39,46.7,1554,55,0,0,0,2.63172043,2.838212635,2.598555957,1.735521236,2.092739037,1.106321839,0.380747126,1.512931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,193,Östliche Zentralalpen,Graubünden
3433,1,9.39,46.74,1671,46,0,0,0,2.78,3.3125,2.651515152,3,2.685714286,1.222222222,0.638888889,1.138888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,193,Östliche Zentralalpen,Graubünden
3434,1,9.39,46.81,670,37,2,0.05405405405405406,0.05555555555555555,3.558823529,3.409090909,2.552631579,3.454545455,3.318181818,0.739130435,1.652173913,0.608695652,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,736,193,Östliche Zentralalpen,Graubünden
3435,1,9.4,47.02,1468,44,0,0,0,2.415816327,2.889148191,3.162870159,3.077714286,3.306285714,1.21177686,0.827479339,0.960743802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,194,Alpennordflanke,St. Gallen
3436,1,9.4,47.1,1625,34,0,0,0,2.34375,2.941176471,3.194444444,2.882352941,3.5,1.428571429,0.619047619,0.952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,194,Alpennordflanke,St. Gallen
3437,1,9.4,47.17,1009,39,0,0,0,3.05,2.826086957,3.326086957,3,3.36,1.346153846,0.615384615,1.038461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,201,Alpennordflanke,St. Gallen
3438,1,9.41,47.2,1074,33,0,0,0,2.966666667,2.823529412,3.194444444,3.111111111,3.5,1.25,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,201,Alpennordflanke,St. Gallen
3439,1,9.41,47.24,2098,53,0,0,0,1.715351812,2.976798144,3.274944568,3.657407407,2.924137931,1.465263158,0.250526316,1.284210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,201,Alpennordflanke,St. Gallen
3440,1,9.41,47.35,955,31,1,0.03225806451612903,0.03333333333333333,3.294117647,2.95,3.1,3.142857143,3.545454545,0.913043478,1.347826087,0.739130435,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,195,Alpennordflanke,Appenzell Innerrhoden
3441,1,9.41,47.42,873,22,0,0,0,3.387254902,3,3.132423756,3.027060271,3.875768758,1.428921569,1.110294118,0.460784314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,195,Mittelland,St. Gallen
3442,1,9.41,47.46,651,20,1,0.05,0.05,3.3,2.923076923,3.214285714,3.2,3.666666667,1.125,1.0625,0.8125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,202,Mittelland,St. Gallen
3443,1,9.46,46.52,2004,57,0,0,0,2.294117647,3.55,2.369047619,3.552631579,2.05,1.069767442,0.627906977,1.302325581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,199,Östliche Zentralalpen,Graubünden
3444,1,9.46,46.56,1970,48,0,0,0,2.370253165,3.450229709,2.7143951,2.970654628,2.865237366,1.613394216,0.184170472,1.202435312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748,199,Östliche Zentralalpen,Graubünden
3445,1,9.47,46.81,1658,43,0,0,0,2.59631728,2.795475966,3.773843248,3.392514395,2.572504708,1.392655367,0.421845574,1.185499058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,200,Östliche Zentralalpen,Graubünden
3446,1,9.47,46.88,2026,57,0,0,0,1.668711656,3.29390681,2.815140845,3.62244898,2.597142857,1.342696629,0.460674157,1.196629213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,200,Östliche Zentralalpen,Graubünden
3447,1,9.48,47.09,604,29,0,0,0,3.359968354,2.995862069,3.016584767,3.003253796,3.374850299,1.229189189,0.998918919,0.771891892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,194,Alpennordflanke,St. Gallen
3448,1,9.48,47.13,455,31,0,0,0,3.30952381,2.909090909,3.173913043,3.166666667,3.458333333,1.16,0.96,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,201,Alpennordflanke,St. Gallen
3449,1,9.49,47.24,440,20,2,0.1,0.19254032258064527,3.425311203,2.995468278,3.309121622,3,4.001464129,1.26742532,1.044096728,0.688477952,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,201,Alpennordflanke,St. Gallen
3450,1,9.53,46.41,2628,15,0,0,0,1.0109375,3.765625,2.6328125,2.592476489,2.009375,1.003125,0.303125,1.69375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,206,Östliche Zentralalpen,Graubünden
3451,1,9.53,46.45,2439,51,0,0,0,1.476744186,2.926829268,3.011904762,3.12195122,2.139534884,1.136363636,0.340909091,1.522727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,206,Östliche Zentralalpen,Graubünden
3452,1,9.54,46.52,2242,57,0,0,0,1.558139535,2.69047619,3.25,3.097560976,2.372093023,1.173913043,0.347826087,1.47826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,199,Östliche Zentralalpen,Graubünden
3453,1,9.54,46.55,2041,44,0,0,0,2.137931034,3.257142857,2.628571429,3.1875,2.305555556,1.333333333,0.5,1.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,199,Östliche Zentralalpen,Graubünden
3454,1,9.54,46.59,2232,44,0,0,0,1.867120954,2.592150171,3.719864177,3.388415673,2.04770017,1.652542373,0.086440678,1.261016949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,199,Östliche Zentralalpen,Graubünden
3455,1,9.54,46.66,1327,47,0,0,0,3.575,3.112219451,2.828629032,3.185344828,3.047413793,1.969008264,0.42768595,0.603305785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,199,Östliche Zentralalpen,Graubünden
3456,1,9.56,47.02,1149,71,0,0,0,2.794052863,3.144805876,2.765884653,2.845180136,2.341121495,1.196096654,0.373605948,1.430297398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,208,Östliche Zentralalpen,Graubünden
3457,1,9.57,47.45,707,23,0,0,0,3.330204778,2.978461538,3.140562249,3.01816609,3.682320442,1.163265306,0.99829932,0.838435374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,202,Mittelland,Appenzell Ausserrhoden
3458,1,9.61,46.48,2387,57,0,0,0,1.768292683,3.068181818,2.722222222,2.425,2.222222222,1.106382979,0.531914894,1.361702128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,206,Östliche Zentralalpen,Graubünden
3459,1,9.62,46.55,1540,73,0,0,0,2.5625,3.163265306,2.83,3.102040816,2.660377358,1.196428571,0.642857143,1.160714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,213,Östliche Zentralalpen,Graubünden
3460,1,9.62,46.7,2173,51,0,0,0,1.93510929,3.825439783,2.130376344,3.795610425,1.985175202,1.35704698,0.237583893,1.405369128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,207,Östliche Zentralalpen,Graubünden
3461,1,9.63,46.77,2351,41,0,0,0,1.5,2.84375,3.129032258,2.733333333,2.333333333,1.151515152,0.303030303,1.545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,207,Östliche Zentralalpen,Graubünden
3462,1,9.63,46.8,1873,65,0,0,0,2.114583333,3.011049724,3.062383613,2.289424861,2.164835165,1.047358834,0.174863388,1.777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,207,Östliche Zentralalpen,Graubünden
3463,1,9.69,46.41,1868,38,0,0,0,2.666666667,2.814814815,3.814814815,3.076923077,3.037037037,1.142857143,0.75,1.107142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,206,Östliche Zentralalpen,Graubünden
3464,1,9.69,46.44,2436,25,0,0,0,1.475,2.55,3.19047619,2.368421053,2.210526316,1.285714286,0.333333333,1.380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,206,Östliche Zentralalpen,Graubünden
3465,1,9.69,46.48,2435,20,0,0,0,2.106132075,2.466981132,4.280660377,3.778301887,2.202830189,0.985849057,0.212264151,1.801886792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,206,Östliche Zentralalpen,Graubünden
3466,1,9.7,46.62,2241,30,0,0,0,2.193406593,2.959064327,3.398255814,3.355599214,3.218323587,1.875968992,0.112403101,1.011627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,213,Östliche Zentralalpen,Graubünden
3467,1,9.7,46.73,2121,37,0,0,0,2.492052023,2.705202312,4.313131313,2.88422576,2.579479769,1.251436782,0.362068966,1.386494253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,207,Östliche Zentralalpen,Graubünden
3468,1,9.71,46.84,1933,42,0,0,0,2.172018349,2.995833333,2.986805556,2.034482759,2.052777778,1.170798898,0.274104683,1.555096419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,214,Östliche Zentralalpen,Graubünden
3469,1,9.71,46.87,2223,57,0,0,0,1.783783784,3.05,3.036585366,2.948717949,2.261904762,1.25,0.409090909,1.340909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,214,Östliche Zentralalpen,Graubünden
3470,1,9.71,46.98,933,47,1,0.02127659574468085,0.021739130434782608,3.333333333,3,3.15,3.212121212,3.424242424,1.470588235,0.764705882,0.764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,214,Östliche Zentralalpen,Graubünden
3471,1,9.71,47.02,2039,46,0,0,0,1.720170455,3.46692607,2.667136812,3.518910741,2.331955923,1.21369863,0.178082192,1.608219178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,208,Östliche Zentralalpen,Graubünden
3472,1,9.78,46.77,1745,61,0,0,0,2.243055556,2.816993464,3.429853181,2.745192308,3.231647635,1.696540881,0.194968553,1.108490566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,221,Östliche Zentralalpen,Graubünden
3473,1,9.78,46.8,2301,21,0,0,0,1.605263158,2.95,2.8,2,1.95,1,0.35,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817,221,Östliche Zentralalpen,Graubünden
3474,1,9.79,46.91,970,42,0,0,0,3.214285714,3.038461538,3,3.214285714,3.107142857,1.413793103,0.689655172,0.896551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,214,Östliche Zentralalpen,Graubünden
3475,1,9.79,47.02,2052,48,0,0,0,2.3125,2.970588235,3.117647059,3.121212121,2.705882353,1.166666667,0.583333333,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,222,Östliche Zentralalpen,Graubünden
3476,1,9.85,46.51,1801,58,0,0,0,2.737732657,3.467132867,2.632621951,3.273853779,2.819694868,1.375615764,0.480295567,1.14408867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815,220,Östliche Zentralalpen,Graubünden
3477,1,9.85,46.55,2458,37,0,0,0,1.607535322,3.604976672,2.290824261,2.588050314,2.00621118,1.010869565,0.372670807,1.616459627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,213,Östliche Zentralalpen,Graubünden
3478,1,9.85,46.58,2318,54,0,0,0,1.569767442,2.863636364,3,2.428571429,2.181818182,1.212765957,0.361702128,1.425531915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,213,Östliche Zentralalpen,Graubünden
